Rk,Gtm,Date,,Opp,Rslt,RS,RA,Inn,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Metric
152,152,9/16/2025,@,LAD,W,9,6,9,37,33,9,8,2,0,3,9,0,1,4,6,0.26,0.331,0.433,0.764,19,0,0,0,0,0,1,0.208,1,9,Shohei Ohtani,R,71,23
153,153,9/17/2025,@,LAD,L,0,5,9,33,30,0,3,0,0,0,0,0,0,3,13,0.259,0.33,0.431,0.761,3,0,0,0,0,0,0,0.176,6,9,Blake Snell,L,83,6
154,154,9/19/2025,@,ARI,W,8,2,9,45,40,8,13,3,0,2,8,1,1,5,8,0.26,0.33,0.432,0.762,22,0,0,0,0,1,1,0.367,10,10,Ryne Nelson,R,48,28
155,155,9/20/2025,@,ARI,L,3,4,9,37,34,3,7,2,0,1,3,0,0,2,10,0.26,0.33,0.432,0.761,12,0,0,0,1,1,0,0.25,7,9,Zac Gallen,R,64,14
156,156,9/21/2025,@,ARI,L,2,9,9,42,37,2,11,3,0,0,2,0,0,5,8,0.26,0.33,0.431,0.761,14,1,0,0,0,0,0,0.379,13,9,Eduardo Rodríguez,L,62,18
157,157,9/23/2025,,MIA,L,5,6,11,44,41,5,9,2,0,2,5,2,1,3,9,0.26,0.33,0.431,0.761,17,1,0,0,0,1,1,0.233,8,12,Edward Cabrera,R,42,21
158,158,9/24/2025,,MIA,W,11,1,9,40,37,11,12,2,0,8,11,0,0,3,11,0.26,0.33,0.435,0.765,38,1,0,0,0,2,0,0.222,5,11,Ryan Weathers,L,38,40
159,159,9/25/2025,,MIA,W,1,0,9,33,31,1,7,0,0,0,1,2,0,2,10,0.26,0.33,0.434,0.764,7,0,0,0,0,0,0,0.333,8,10,Janson Junk,R,54,11
160,160,9/26/2025,,MIN,W,3,1,9,34,31,3,7,1,0,1,3,0,0,2,12,0.26,0.329,0.434,0.763,11,0,0,0,1,1,0,0.316,7,9,Joe Ryan,R,61,13
161,161,9/27/2025,,MIN,L,0,5,9,34,33,0,7,0,0,0,0,0,0,1,13,0.259,0.329,0.432,0.761,7,1,0,0,0,0,0,0.35,7,10,Mick Abel,R,74,7
162,162,9/28/2025,,MIN,W,2,1,10,33,30,2,3,0,0,1,2,0,0,1,11,0.258,0.328,0.431,0.759,6,0,0,1,1,0,0,0.105,3,13,Simeon Woods Richardson,R,79,7
