,,,,,Score,,,,Batting Stats,,,,,,,,,,,,,,,,,,,,,,,,,,Opp Starter,,
Rk,Gtm,Date,,Opp,Rslt,RS,RA,Inn,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc
146,146,9/10/2025,@,BAL,L,1,2,10,35,32,1,2,0,0,1,1,3,0,3,10,0.231,0.305,0.349,0.654,5,0,0,0,0,0,0,0.048,5,9,Tyler Wells,R,73
147,147,9/11/2025,@,BAL,L,2,3,9,36,33,2,9,1,1,1,2,1,1,3,11,0.232,0.305,0.349,0.654,15,0,0,0,0,0,0,0.381,7,13,Cade Povich,L,55
148,148,9/12/2025,@,WSN,L,5,6,9,37,36,5,10,2,0,1,5,0,0,1,9,0.232,0.305,0.35,0.655,15,1,0,0,0,0,0,0.346,5,12,Brad Lord,R,50
149,149,9/13/2025,@,WSN,W,5,1,9,41,35,5,7,0,0,1,5,0,0,6,7,0.232,0.305,0.349,0.655,10,1,0,0,0,1,0,0.222,9,12,Andrew Alvarez,L,70
150,150,9/14/2025,@,WSN,L,3,4,9,39,31,3,5,1,1,0,2,1,1,7,9,0.231,0.305,0.349,0.654,8,1,1,0,0,1,0,0.227,9,10,Cade Cavalli,R,47
151,151,9/15/2025,,CHC,L,0,4,9,37,30,0,3,1,0,0,0,1,0,6,6,0.23,0.305,0.348,0.653,4,0,1,0,0,0,0,0.125,10,10,Jameson Taillon,R,69
152,152,9/16/2025,,CHC,L,1,4,9,32,31,1,4,0,1,0,1,0,0,1,12,0.23,0.304,0.347,0.651,6,0,0,0,0,0,0,0.211,4,9,Cade Horton,R,62
153,153,9/17/2025,,CHC,L,4,8,9,42,37,4,9,1,0,1,4,0,0,3,11,0.23,0.304,0.347,0.651,13,0,2,0,0,1,0,0.32,11,11,Matthew Boyd,L,32
154,154,9/19/2025,,ATH,L,3,4,9,41,36,3,10,3,0,0,3,1,0,4,8,0.23,0.305,0.347,0.651,13,1,0,0,1,1,0,0.345,11,12,Luis Severino,R,47
155,155,9/20/2025,,ATH,W,2,0,9,30,28,2,5,0,0,2,2,0,0,2,6,0.23,0.304,0.347,0.651,11,0,0,0,0,0,0,0.15,4,9,Luis Morales,R,56
156,156,9/21/2025,,ATH,W,11,0,9,41,37,11,15,5,0,2,11,0,0,4,8,0.231,0.305,0.35,0.655,26,1,0,0,0,0,0,0.481,6,11,Mitch Spence,R,15
157,157,9/23/2025,@,CIN,W,4,2,9,35,34,4,8,3,0,1,4,0,0,0,7,0.231,0.305,0.35,0.655,14,1,1,0,0,0,0,0.269,4,9,Brady Singer,R,41
158,158,9/24/2025,@,CIN,W,4,3,11,43,38,4,8,5,0,0,4,0,1,4,12,0.231,0.305,0.35,0.655,13,0,1,0,0,0,0,0.308,8,12,Hunter Greene,R,59
159,159,9/25/2025,@,CIN,L,1,2,9,31,30,1,3,1,0,0,1,0,0,1,14,0.23,0.304,0.349,0.653,4,0,0,0,0,0,0,0.188,3,11,Nick Lodolo,L,80
160,160,9/26/2025,@,ATL,W,9,3,9,43,40,9,14,1,0,3,8,1,0,3,7,0.231,0.305,0.351,0.655,24,1,0,0,0,0,0,0.367,7,10,Joey Wentz,L,31
161,161,9/27/2025,@,ATL,W,3,1,9,40,35,3,10,1,0,1,3,2,0,4,7,0.232,0.305,0.351,0.656,14,2,1,0,0,0,0,0.333,10,11,Spencer Strider,R,47
162,162,9/28/2025,@,ATL,L,1,4,9,34,31,1,6,1,0,0,1,0,1,3,11,0.231,0.305,0.35,0.655,7,1,0,0,0,0,0,0.3,6,13,Charlie Morton,R,50
,,,,,71-91,583,645,1436,6008,5375,583,1244,245,21,117,561,115,36,530,1422,0.231,0.305,0.35,0.655,1882,123,54,13,32,37,19,0.291,1127,,,,
