Rk,Gtm,Date,,Opp,Rslt,RS,RA,Inn,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Metric
145,145,9/10/2025,,PIT,W,2,1,10,35,32,2,7,1,0,0,2,0,1,3,12,0.24,0.307,0.401,0.708,8,1,0,0,0,0,0,0.35,7,12,Paul Skenes,R,71,9
146,146,9/11/2025,,PIT,W,3,2,9,36,31,3,7,1,0,0,3,2,0,5,8,0.24,0.307,0.4,0.708,8,0,0,0,0,0,1,0.304,9,10,Johan Oviedo,R,53,16
147,147,9/12/2025,@,TOR,L,1,6,9,33,29,1,3,1,0,0,1,1,0,4,10,0.239,0.307,0.399,0.706,4,1,0,0,0,0,0,0.158,5,9,Chris Bassitt,R,64,8
148,148,9/13/2025,@,TOR,L,4,5,9,37,33,4,7,2,0,1,4,1,1,4,8,0.239,0.307,0.399,0.705,12,0,0,0,0,0,0,0.25,6,9,Max Scherzer,R,54,16
149,149,9/14/2025,@,TOR,L,2,11,9,34,32,2,7,0,0,2,2,0,0,2,8,0.239,0.306,0.399,0.705,13,1,0,0,0,0,0,0.227,5,11,Shane Bieber,R,64,14
150,150,9/15/2025,@,CHW,W,4,1,9,39,32,4,7,1,0,1,4,0,0,6,8,0.239,0.307,0.398,0.705,11,2,1,0,0,0,0,0.261,8,10,Tyler Gilbert,L,54,16
151,151,9/16/2025,@,CHW,W,8,7,9,43,39,8,13,4,1,2,8,1,0,4,11,0.239,0.307,0.4,0.708,25,0,0,0,0,0,0,0.423,8,10,Shane Smith,R,27,30
152,152,9/17/2025,@,CHW,W,3,1,9,39,34,3,7,1,0,1,3,7,0,5,12,0.239,0.307,0.4,0.707,11,0,0,0,0,0,0,0.286,9,11,Martín Pérez,L,39,23
153,153,9/18/2025,,NYY,L,0,7,9,32,30,0,3,0,0,0,0,0,0,2,15,0.238,0.307,0.398,0.705,3,0,0,0,0,0,0,0.2,5,9,Max Fried,L,83,5
154,154,9/19/2025,,NYY,W,4,2,9,35,31,4,7,2,0,1,4,0,0,3,6,0.238,0.307,0.398,0.704,12,0,0,0,1,1,0,0.24,7,10,Will Warren,R,54,15
155,155,9/20/2025,,NYY,L,1,6,9,32,31,1,4,1,0,0,1,1,0,1,11,0.238,0.306,0.396,0.702,5,0,0,0,0,0,0,0.2,4,9,Carlos Rodón,L,72,7
156,156,9/21/2025,,NYY,L,1,7,10,40,34,1,4,1,0,1,1,3,0,6,13,0.237,0.305,0.395,0.701,8,0,0,0,0,0,0,0.15,10,11,Cam Schlittler,R,63,17
157,157,9/23/2025,,TBR,W,6,0,9,35,29,6,7,1,0,1,6,1,0,3,7,0.237,0.305,0.395,0.701,11,0,1,0,2,0,0,0.261,5,9,Ryan Pepiot,R,43,16
158,158,9/24/2025,,TBR,L,2,6,9,34,28,2,3,0,0,0,2,2,0,5,7,0.236,0.305,0.394,0.699,3,3,1,0,0,1,0,0.143,5,10,Shane Baz,R,62,8
159,159,9/25/2025,,TBR,W,6,5,9,37,33,6,9,1,1,3,5,0,1,4,13,0.236,0.305,0.395,0.701,21,0,0,0,0,1,0,0.353,7,11,Drew Rasmussen,R,54,24
160,160,9/26/2025,@,NYY,L,4,8,9,41,35,4,7,1,0,2,4,1,0,6,13,0.236,0.305,0.395,0.701,14,0,0,0,0,1,0,0.25,10,11,Will Warren,R,45,21
161,161,9/27/2025,@,NYY,L,1,6,9,33,30,1,3,1,0,1,1,0,0,1,12,0.235,0.305,0.394,0.699,7,0,2,0,0,0,0,0.118,5,9,Cam Schlittler,R,81,10
162,162,9/28/2025,@,NYY,L,2,3,9,35,31,2,5,0,0,2,2,0,1,4,6,0.235,0.305,0.394,0.699,11,0,0,0,0,0,0,0.13,6,10,Luis Gil,R,53,14
,,,,,75-87,677,788,1436,6020,5416,677,1273,251,19,191,643,121,37,484,1457,0.235,0.305,0.394,0.699,2135,102,75,4,41,36,14,0.284,1044,,,,,
