Rk,Gtm,Date,,Opp,Rslt,RS,RA,Inn,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Metric
144,144,9/9/2025,,DET,L,2,12,9,31,31,2,4,0,0,2,2,0,0,0,12,0.248,0.329,0.453,0.782,10,0,0,0,0,0,0,0.118,2,10,Casey Mize,R,64,10
145,145,9/10/2025,,DET,L,1,11,9,34,32,1,8,1,0,1,1,0,0,2,13,0.248,0.328,0.453,0.781,12,3,0,0,0,0,0,0.389,6,12,Jack Flaherty,R,69,11
146,146,9/11/2025,,DET,W,9,3,9,43,37,9,14,2,0,3,9,3,0,5,10,0.249,0.33,0.455,0.784,25,1,1,0,0,0,0,0.458,10,9,Tyler Holton,L,43,33
147,147,9/12/2025,@,BOS,W,4,1,9,39,34,4,9,1,0,1,4,3,1,4,8,0.249,0.33,0.454,0.784,13,1,0,0,0,0,1,0.32,8,12,Lucas Giolito,R,58,19
148,148,9/13/2025,@,BOS,W,5,3,9,41,35,5,10,3,0,1,5,0,0,4,7,0.25,0.33,0.454,0.784,16,1,1,0,1,0,0,0.321,9,11,Brayan Bello,R,42,20
149,149,9/14/2025,@,BOS,L,4,6,9,35,34,4,7,1,0,3,4,0,0,1,16,0.249,0.329,0.454,0.784,17,0,0,0,0,0,0,0.267,4,11,Garrett Crochet,L,61,18
150,150,9/15/2025,@,MIN,L,0,7,9,33,28,0,2,1,0,0,0,1,1,5,14,0.248,0.329,0.452,0.781,3,0,0,0,0,0,0,0.143,6,11,Simeon Woods Richardson,R,76,8
151,151,9/16/2025,@,MIN,W,10,9,9,44,38,10,16,3,0,1,10,2,1,3,4,0.25,0.329,0.453,0.783,22,1,0,0,3,0,0,0.417,7,11,Zebby Matthews,R,1,25
152,152,9/17/2025,@,MIN,W,10,5,9,42,37,10,12,4,0,3,9,4,0,3,8,0.25,0.33,0.455,0.785,25,1,2,0,0,0,0,0.346,5,11,Taj Bradley,R,19,33
153,153,9/18/2025,@,BAL,W,7,0,9,40,31,7,9,4,0,0,7,1,2,8,11,0.25,0.331,0.455,0.785,13,2,0,0,1,0,1,0.429,6,12,Cade Povich,L,46,19
154,154,9/19/2025,@,BAL,L,2,4,9,34,30,2,4,0,0,1,2,0,0,3,11,0.25,0.33,0.454,0.784,7,1,1,0,0,0,0,0.167,5,10,Trevor Rogers,L,75,10
155,155,9/20/2025,@,BAL,W,6,1,9,38,34,6,10,0,0,2,6,2,0,3,10,0.25,0.33,0.454,0.784,16,1,1,0,0,0,0,0.364,5,9,Tomoyuki Sugano,R,33,21
156,156,9/21/2025,@,BAL,W,7,1,10,47,40,7,10,2,0,2,7,0,0,6,17,0.25,0.331,0.454,0.784,18,0,1,0,0,0,2,0.381,11,13,Kyle Bradish,R,71,27
157,157,9/23/2025,,CHW,W,3,2,9,40,33,3,11,1,0,0,2,1,1,7,12,0.25,0.331,0.453,0.784,12,2,0,0,0,0,2,0.524,11,12,Shane Smith,R,57,19
158,158,9/24/2025,,CHW,W,8,1,9,39,34,8,10,2,1,3,8,0,0,5,9,0.251,0.332,0.454,0.786,23,0,0,0,0,0,0,0.318,7,11,Fraser Ellard,L,50,28
159,159,9/25/2025,,CHW,W,5,3,9,40,32,5,8,3,0,0,5,0,0,7,8,0.251,0.332,0.454,0.786,11,0,1,0,0,0,2,0.333,11,11,Davis Martin,R,42,21
160,160,9/26/2025,,BAL,W,8,4,9,37,32,8,9,0,0,3,8,0,1,5,7,0.251,0.332,0.454,0.787,18,1,0,0,0,1,0,0.273,5,11,Trevor Rogers,L,29,21
161,161,9/27/2025,,BAL,W,6,1,9,34,29,6,7,0,0,3,6,0,1,3,7,0.251,0.332,0.455,0.787,16,0,1,0,1,0,0,0.2,4,11,Tomoyuki Sugano,R,40,19
162,162,9/28/2025,,BAL,W,3,2,9,32,29,3,6,0,0,2,3,1,0,3,12,0.251,0.332,0.455,0.787,12,0,0,0,0,0,0,0.267,5,11,Kyle Bradish,R,52,16
,,,,,94-68,849,685,1433,6235,5471,849,1371,255,20,274,820,134,38,639,1463,0.251,0.332,0.455,0.787,2488,104,55,7,54,36,47,0.29,1127,,,,,
