Rk,Gtm,Date,,Opp,Rslt,RS,RA,Inn,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Metric
150,150,9/14/2025,,CIN,W,7,4,9,36,33,7,10,1,0,4,7,0,0,1,7,0.255,0.321,0.438,0.759,23,0,1,1,0,0,0,0.273,5,12,Nick Lodolo,L,37,25
151,151,9/16/2025,@,BOS,W,2,1,9,37,35,2,9,1,0,0,2,0,1,1,11,0.255,0.321,0.437,0.758,10,0,1,0,0,0,0,0.375,8,12,Connelly Early,L,61,11
152,152,9/17/2025,@,BOS,L,4,5,10,46,39,4,10,1,0,0,4,1,0,6,12,0.255,0.321,0.436,0.757,11,0,0,0,1,0,0,0.357,13,12,Lucas Giolito,R,37,18
153,153,9/18/2025,@,BOS,W,5,3,9,37,35,5,8,2,0,1,3,2,0,2,10,0.255,0.321,0.435,0.756,13,1,0,0,0,1,0,0.292,5,9,Brayan Bello,R,39,16
154,154,9/19/2025,@,PIT,W,4,3,9,33,31,4,4,0,0,2,4,0,0,2,7,0.254,0.32,0.435,0.755,10,0,0,0,0,0,0,0.091,2,10,Mitch Keller,R,46,12
155,155,9/20/2025,@,PIT,L,0,2,9,29,28,0,1,1,0,0,0,0,0,0,13,0.253,0.319,0.433,0.751,2,0,1,0,0,0,0,0.067,2,10,Bubba Chandler,R,71,3
156,156,9/21/2025,@,PIT,L,0,11,9,35,35,0,8,1,0,0,0,0,0,0,9,0.253,0.318,0.432,0.75,9,0,0,0,0,0,0,0.308,8,13,Mike Burrows,R,55,9
157,157,9/23/2025,,HOU,W,5,1,9,36,31,5,9,4,0,0,4,0,1,3,7,0.253,0.318,0.432,0.75,13,0,0,1,1,1,0,0.36,7,9,Cristian Javier,R,41,15
158,158,9/24/2025,,HOU,W,6,0,9,35,32,6,8,2,0,2,6,0,0,3,7,0.253,0.318,0.432,0.75,16,0,0,0,0,0,0,0.261,5,10,Hunter Brown,R,42,19
159,159,9/25/2025,,HOU,L,5,11,9,42,39,5,12,2,0,2,5,0,0,3,12,0.254,0.318,0.433,0.751,20,1,0,0,0,1,0,0.4,10,12,Framber Valdez,L,67,22
160,160,9/26/2025,,KCR,W,4,3,9,37,33,4,8,3,0,0,4,1,0,4,9,0.254,0.319,0.432,0.75,11,0,0,0,0,0,0,0.333,7,13,Noah Cameron,L,46,16
161,161,9/27/2025,,KCR,L,2,4,9,35,31,2,6,2,0,0,2,0,0,3,7,0.253,0.318,0.431,0.749,8,2,1,0,0,0,0,0.25,6,11,Michael Wacha,R,70,10
162,162,9/28/2025,,KCR,L,2,9,9,37,34,2,7,2,0,1,2,0,0,3,14,0.253,0.318,0.431,0.749,12,0,0,0,0,0,0,0.316,8,11,Cole Ragans,L,66,15

