Rk,Gtm,Date,,Opp,Rslt,RS,RA,Inn,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Metric
140,140,9/4/2025,,CHW,L,8,11,9,44,40,8,15,0,0,2,8,2,1,4,8,0.239,0.312,0.398,0.71,21,1,0,0,0,0,0,0.433,9,10,Fraser Ellard,L,51,25
141,141,9/5/2025,@,KCR,L,1,2,9,36,32,1,5,3,0,0,1,1,0,4,6,0.239,0.312,0.397,0.709,8,0,0,0,0,0,0,0.192,8,12,Michael Wacha,R,60,13
142,142,9/6/2025,@,KCR,L,2,11,9,36,34,2,7,1,1,0,2,0,0,2,7,0.239,0.311,0.396,0.707,10,0,0,0,0,0,0,0.259,7,10,Stephen Kolek,R,60,12
143,143,9/7/2025,@,KCR,W,5,1,9,37,33,5,9,1,0,2,4,3,0,2,12,0.239,0.312,0.397,0.708,16,1,2,0,0,0,0,0.368,5,10,Michael Lorenzen,R,43,22
144,144,9/8/2025,@,LAA,W,12,3,9,49,41,12,13,2,0,3,11,2,0,6,13,0.24,0.312,0.398,0.711,24,0,1,0,1,2,0,0.385,10,9,Caden Dana,R,38,33
145,145,9/9/2025,@,LAA,L,2,12,9,34,32,2,6,0,0,1,2,1,0,1,9,0.239,0.312,0.398,0.709,9,2,0,1,0,2,0,0.227,5,12,Kyle Hendricks,R,74,9
146,146,9/10/2025,@,LAA,L,3,4,9,41,33,3,6,3,0,2,3,0,0,7,11,0.239,0.312,0.398,0.71,15,0,1,0,0,1,1,0.2,11,10,José Ureña,R,49,24
147,147,9/12/2025,,ARI,W,9,8,9,40,33,9,12,3,0,3,9,1,0,4,5,0.24,0.313,0.4,0.713,24,1,1,0,2,0,0,0.333,6,12,Brandon Pfaadt,R,27,29
148,148,9/13/2025,,ARI,L,2,5,10,42,38,2,10,1,0,0,2,1,0,4,9,0.24,0.313,0.399,0.712,11,2,0,0,0,0,0,0.345,11,11,Ryne Nelson,R,65,14
149,149,9/14/2025,,ARI,L,4,6,9,41,37,4,7,0,0,2,3,3,0,2,8,0.239,0.313,0.399,0.712,13,0,2,0,0,3,0,0.185,10,12,Nabil Crismatt,R,61,20
150,150,9/15/2025,,NYY,W,7,0,9,34,30,7,9,4,0,1,7,3,1,3,5,0.24,0.313,0.4,0.713,16,1,0,1,0,0,0,0.333,3,10,Carlos Rodón,L,57,20
151,151,9/16/2025,,NYY,L,9,10,9,41,35,9,9,2,0,3,8,4,0,5,10,0.24,0.313,0.401,0.714,20,0,0,0,1,0,0,0.261,5,9,Cam Schlittler,R,43,29
152,152,9/17/2025,,NYY,L,5,10,9,39,36,5,11,1,0,0,4,1,0,2,8,0.24,0.314,0.4,0.714,12,2,1,0,0,0,0,0.393,7,12,Luis Gil,R,28,14
153,153,9/19/2025,,CLE,L,2,6,9,35,33,2,6,1,0,0,1,1,0,2,16,0.24,0.313,0.399,0.712,7,0,0,0,0,0,1,0.353,6,12,Parker Messick,L,58,11
154,154,2025-09-20 (1),,CLE,L,0,6,9,30,28,0,3,2,0,0,0,0,0,2,10,0.239,0.312,0.398,0.71,5,2,0,0,0,0,0,0.167,3,9,Slade Cecconi,R,80,5
155,155,2025-09-20 (2),,CLE,L,0,8,9,29,28,0,4,1,0,0,0,0,1,1,9,0.239,0.312,0.397,0.708,5,2,0,0,0,0,0,0.211,2,10,Logan Allen,L,80,3
156,156,9/21/2025,,CLE,W,6,2,9,36,34,6,10,3,0,2,6,2,0,2,10,0.239,0.312,0.398,0.71,19,0,0,0,0,0,0,0.364,6,11,Joey Cantillo,L,54,23
157,157,9/23/2025,@,TEX,W,4,1,9,43,35,4,9,2,0,0,4,4,1,7,7,0.239,0.312,0.397,0.71,11,0,1,0,0,0,0,0.321,12,12,Patrick Corbin,L,43,22
158,158,9/24/2025,@,TEX,L,2,4,9,31,30,2,5,1,0,1,2,1,1,1,11,0.239,0.312,0.397,0.708,9,1,0,0,0,0,0,0.222,2,9,Jacob deGrom,R,66,9
159,159,9/25/2025,@,TEX,W,4,0,9,36,35,4,10,1,0,2,4,0,1,1,9,0.239,0.312,0.397,0.709,17,0,0,0,0,0,0,0.333,5,11,Tyler Mahle,R,56,17
160,160,9/26/2025,@,PHI,L,1,3,9,31,31,1,4,0,1,1,1,1,0,0,11,0.238,0.311,0.397,0.707,9,0,0,0,0,0,0,0.158,3,10,Aaron Nola,R,83,10
161,161,9/27/2025,@,PHI,W,5,0,9,38,36,5,11,2,0,3,5,0,1,2,11,0.239,0.311,0.398,0.709,22,1,0,0,0,0,0,0.364,6,10,Ranger Suárez,L,37,22
162,162,9/28/2025,@,PHI,L,1,2,10,38,33,1,5,2,0,0,1,1,0,4,16,0.238,0.31,0.397,0.708,7,1,0,1,0,0,0,0.294,8,11,Cristopher Sánchez,L,73,11
,,,,,70-92,678,773,1432,6059,5432,678,1295,249,20,191,643,114,34,495,1372,0.238,0.31,0.397,0.708,2157,105,88,9,34,42,10,0.283,1089,,,,,
